"person_age","person_home_ownership","person_emp_length","loan_intent","loan_grade","loan_amnt","loan_int_rate","loan_status","loan_percent_income","cb_person_default_on_file","cb_person_cred_hist_length","log_income"
23,"RENT",0,"EDUCATION","C",1775,12.72,"0",0.04,"N",2,10.7144177687525
24,"RENT",3,"MEDICAL","C",3000,10.59,"1",0.06,"N",2,10.8197782844103
26,"RENT",10,"PERSONAL","B",6300,10.99,"0",0.17,"N",3,10.5186731916264
26,"MORTGAGE",3,"PERSONAL","C",3200,13.22,"0",0.04,"N",4,11.4075649493124
29,"RENT",13,"DEBTCONSOLIDATION","C",15900,13.04,"0",0.22,"N",10,11.1844213979982
28,"MORTGAGE",12,"MEDICAL","D",3500,15.58,"1",0.1,"N",6,10.4341158035983
23,"RENT",7,"PERSONAL","B",9000,11.36,"0",0.15,"N",2,11.019301048524
29,"RENT",3,"DEBTCONSOLIDATION","B",5000,11.86,"0",0.09,"N",6,10.9562653048604
23,"MORTGAGE",4,"EDUCATION","A",3000,6.76,"0",0.05,"N",3,10.9331069697173
33,"RENT",3,"MEDICAL","B",2725,12.18,"1",0.06,"N",6,10.6919449129004
29,"RENT",0,"VENTURE","B",3500,12.69,"0",0.1,"N",8,10.4341158035983
30,"MORTGAGE",2,"HOMEIMPROVEMENT","C",4750,13.61,"1",0.25,"Y",8,9.86266555801587
22,"MORTGAGE",5,"VENTURE","A",5400,6.03,"0",0.13,"N",3,10.6454248972655
24,"MORTGAGE",2,"HOMEIMPROVEMENT","D",6000,14.11,"0",0.18,"N",4,10.4341158035983
54,"MORTGAGE",7,"PERSONAL","B",2500,11.71,"0",0.09,"N",28,10.2750511089686
25,"MORTGAGE",9,"VENTURE","B",25000,11.49,"0",0.21,"N",3,11.6800403170178
28,"MORTGAGE",2,"DEBTCONSOLIDATION","D",7600,16.29,"1",0.18,"N",7,10.6454248972655
24,"RENT",5,"HOMEIMPROVEMENT","C",20000,13.48,"0",0.3,"Y",2,11.1124478983731
22,"RENT",4,"DEBTCONSOLIDATION","C",4800,14.35,"0",0.11,"N",4,10.6454248972655
26,"OWN",2,"EDUCATION","A",6100,7.51,"1",0.51,"N",3,9.39266192877014
22,"RENT",0,"DEBTCONSOLIDATION","A",8000,5.99,"0",0.11,"N",3,11.2252433925184
27,"RENT",6,"EDUCATION","B",10000,12.42,"1",0.31,"N",8,10.3734911817819
23,"MORTGAGE",0,"DEBTCONSOLIDATION","A",1450,7.14,"0",0.03,"N",2,10.7144177687525
23,"MORTGAGE",7,"EDUCATION","A",15000,7.88,"0",0.15,"N",4,11.5129254649702
25,"OWN",9,"VENTURE","B",13800,11.48,"0",0.32,"N",2,10.6735957742322
25,"RENT",9,"MEDICAL","E",15000,16.45,"1",0.47,"Y",2,10.3734911817819
21,"MORTGAGE",5,"EDUCATION","D",16000,15.65,"0",0.3,"Y",4,10.8908702845177
22,"MORTGAGE",6,"EDUCATION","C",13750,14.22,"0",0.46,"N",4,10.3089526606443
22,"MORTGAGE",6,"VENTURE","D",10000,14.59,"1",0.18,"Y",2,10.9494020522038
24,"RENT",8,"MEDICAL","B",2800,10.25,"0",0.07,"N",2,10.5966347330961
23,"RENT",0,"EDUCATION","B",4600,11.71,"0",0.14,"N",3,10.4042628404486
22,"RENT",0,"DEBTCONSOLIDATION","B",7200,11.71,"1",0.5,"N",4,9.57498348556409
31,"OWN",3,"VENTURE","B",10000,9.99,"0",0.1,"N",5,11.47210347045
25,"MORTGAGE",9,"EDUCATION","A",1500,7.49,"0",0.03,"N",2,10.7395222206446
50,"MORTGAGE",13,"MEDICAL","B",8000,11.49,"0",0.11,"N",14,11.1844213979982
24,"RENT",2,"MEDICAL","B",1800,10.65,"0",0.09,"N",2,9.95227771670556
24,"MORTGAGE",2,"DEBTCONSOLIDATION","B",15000,9.76,"0",0.13,"N",3,11.6439537273766
37,"RENT",3,"VENTURE","A",10950,5.99,"0",0.23,"N",13,10.7770377840674
23,"OWN",6,"VENTURE","B",12000,11.14,"0",0.3,"N",3,10.5966347330961
33,"RENT",4,"DEBTCONSOLIDATION","A",10000,7.14,"0",0.19,"N",6,10.8589220715279
23,"RENT",4,"EDUCATION","D",3600,16.77,"0",0.07,"Y",4,10.911518462973
21,"MORTGAGE",5,"DEBTCONSOLIDATION","C",4000,13.72,"0",0.03,"N",2,11.8913619006905
25,"MORTGAGE",9,"VENTURE","C",3600,11.34,"0",0.07,"Y",4,10.9150884642146
33,"OWN",2,"MEDICAL","A",14000,6.91,"0",0.35,"N",8,10.5966347330961
27,"OWN",1,"VENTURE","A",7500,7.51,"0",0.08,"N",6,11.4075649493124
21,"RENT",2,"DEBTCONSOLIDATION","D",12250,14.59,"1",0.41,"Y",3,10.3089526606443
29,"MORTGAGE",13,"PERSONAL","A",13500,7.51,"0",0.23,"N",7,11.0020998412042
22,"MORTGAGE",3,"DEBTCONSOLIDATION","A",10000,8.49,"0",0.2,"N",3,10.8395809117065
22,"RENT",3,"DEBTCONSOLIDATION","B",11000,10.59,"0",0.24,"N",2,10.7363966754712
21,"MORTGAGE",5,"PERSONAL","A",5000,6.62,"0",0.13,"N",2,10.5966347330961
30,"OWN",2,"VENTURE","B",1000,10.62,"0",0.07,"N",10,9.57498348556409
25,"MORTGAGE",9,"PERSONAL","D",25000,16.07,"0",0.19,"Y",4,11.8130300574206
56,"MORTGAGE",7,"PERSONAL","B",15000,10.38,"0",0.21,"N",20,11.1562505210315
29,"MORTGAGE",4,"MEDICAL","A",2500,6.76,"0",0.04,"N",7,10.9508065468167
24,"RENT",8,"HOMEIMPROVEMENT","D",18000,14.46,"1",0.43,"Y",3,10.6454248972655
27,"MORTGAGE",0,"HOMEIMPROVEMENT","A",4200,6.76,"0",0.1,"N",7,10.6454248972655
23,"RENT",4,"PERSONAL","B",1800,11.49,"0",0.04,"N",4,10.77895628989
22,"RENT",1,"DEBTCONSOLIDATION","A",2800,7.49,"0",0.07,"N",4,10.5966347330961
29,"MORTGAGE",13,"HOMEIMPROVEMENT","A",14000,7.51,"0",0.24,"N",7,10.9681982895286
29,"RENT",6,"HOMEIMPROVEMENT","C",4200,8.63,"0",0.08,"Y",9,10.9158881443852
27,"RENT",0,"HOMEIMPROVEMENT","B",11000,10.71,"0",0.18,"N",7,11.0020998412042
25,"MORTGAGE",2,"MEDICAL","C",15450,11.22,"1",0.45,"Y",4,10.4341158035983
22,"RENT",5,"MEDICAL","A",15000,14.26,"0",0.25,"N",4,11.0020998412042
28,"RENT",0,"HOMEIMPROVEMENT","B",6800,10.65,"0",0.12,"N",8,10.9508065468167
24,"MORTGAGE",3,"DEBTCONSOLIDATION","B",9000,9.88,"0",0.22,"N",2,10.6213273456864
21,"RENT",1,"DEBTCONSOLIDATION","C",1800,13.35,"0",0.04,"Y",2,10.77895628989
24,"RENT",6,"MEDICAL","B",12000,9.99,"1",0.23,"N",4,10.8639865390746
33,"RENT",4,"HOMEIMPROVEMENT","B",7000,11.49,"0",0.07,"N",10,11.4510500612521
24,"RENT",6,"MEDICAL","B",15000,11.12,"0",0.29,"N",3,10.8395809117065
23,"RENT",2,"PERSONAL","B",3625,10.59,"1",0.07,"N",2,10.8589989975636
23,"MORTGAGE",7,"EDUCATION","D",10000,14.59,"0",0.24,"Y",2,10.6454248972655
23,"RENT",5,"EDUCATION","C",8000,13.49,"1",0.18,"Y",2,10.6919449129004
23,"MORTGAGE",7,"DEBTCONSOLIDATION","B",6000,7.14,"0",0.08,"N",3,11.2896819086557
23,"MORTGAGE",0,"VENTURE","A",6100,11.71,"0",0.12,"N",4,10.8197782844103
26,"MORTGAGE",1,"PERSONAL","B",20000,12.53,"0",0.22,"N",3,11.4075649493124
38,"MORTGAGE",5,"EDUCATION","A",25000,10.99,"0",0.28,"N",17,11.4075649493124
30,"RENT",2,"PERSONAL","B",7500,10.25,"0",0.15,"N",7,10.8277464540595
24,"MORTGAGE",0,"VENTURE","A",10000,5.99,"0",0.07,"N",3,11.8565151693603
37,"RENT",3,"VENTURE","B",4000,9.99,"1",0.32,"N",13,9.42222073101168
22,"RENT",3,"MEDICAL","D",6250,15.99,"1",0.23,"Y",4,10.2035921449865
28,"RENT",6,"EDUCATION","B",22000,12.69,"0",0.24,"N",9,11.4295438560312
25,"RENT",0,"DEBTCONSOLIDATION","B",6000,10.65,"0",0.11,"N",2,10.9150884642146
21,"RENT",0,"VENTURE","A",3500,11.49,"0",0.12,"N",4,10.3089526606443
23,"RENT",4,"EDUCATION","A",13200,13.48,"0",0.3,"N",2,10.6975654516745
28,"RENT",4,"VENTURE","B",3900,11.99,"0",0.13,"N",8,10.3089526606443
29,"RENT",1,"MEDICAL","C",6500,15.96,"0",0.13,"N",7,10.8197782844103
34,"MORTGAGE",5,"MEDICAL","C",6450,13.23,"0",0.05,"N",7,11.7752897294377
29,"RENT",3,"HOMEIMPROVEMENT","C",8000,12.99,"0",0.08,"Y",8,11.5028751291167
36,"MORTGAGE",19,"PERSONAL","A",10000,6.03,"0",0.13,"N",14,11.2797315778025
28,"MORTGAGE",4,"DEBTCONSOLIDATION","A",6000,7.74,"0",0.07,"N",5,11.2960124634067
26,"RENT",0,"DEBTCONSOLIDATION","B",20000,9.45,"0",0.21,"N",4,11.4456311501189
24,"RENT",5,"VENTURE","A",5000,12.99,"0",0.2,"N",4,10.1266311038503
23,"MORTGAGE",3,"EDUCATION","A",6700,12.68,"0",0.3,"N",4,10.002427500391
35,"RENT",0,"EDUCATION","D",8500,15.05,"1",0.42,"Y",10,9.90348755253613
23,"MORTGAGE",4,"VENTURE","B",4725,11.99,"0",0.1,"N",2,10.7144177687525
25,"RENT",2,"MEDICAL","B",7000,9.76,"0",0.25,"N",4,10.2255710517052
28,"RENT",7,"DEBTCONSOLIDATION","F",20000,18.25,"1",0.36,"Y",10,10.9331069697173
24,"MORTGAGE",4,"MEDICAL","D",4900,15.95,"1",0.07,"Y",4,10.9348910915108
22,"MORTGAGE",7,"EDUCATION","A",20000,6.91,"0",0.2,"N",4,11.5129254649702
22,"OWN",1,"DEBTCONSOLIDATION","D",8500,15.05,"0",0.39,"N",4,9.99879773234045
29,"RENT",2,"DEBTCONSOLIDATION","A",7200,7.9,"0",0.1,"N",10,11.2252433925184
22,"RENT",0,"VENTURE","E",13000,16,"1",0.35,"N",2,10.5240640402612
38,"RENT",9,"EDUCATION","B",2500,10.99,"0",0.03,"N",13,11.289781913656
49,"RENT",16,"PERSONAL","B",10000,10.37,"0",0.09,"N",17,11.6526874073454
27,"RENT",2,"PERSONAL","B",12000,10.65,"0",0.29,"N",7,10.6454248972655
21,"RENT",3,"MEDICAL","C",18500,10.91,"1",0.51,"N",2,10.4912742174382
21,"RENT",4,"HOMEIMPROVEMENT","C",9600,14.27,"1",0.4,"N",4,10.0858091093301
49,"RENT",0,"MEDICAL","C",4000,13.43,"0",0.05,"N",17,11.3667429547921
27,"RENT",0,"PERSONAL","A",14000,7.88,"1",0.46,"N",5,10.3270544960083
23,"OWN",6,"PERSONAL","B",6000,10.65,"0",0.09,"N",2,11.0821425488778
24,"RENT",4,"EDUCATION","C",2500,13.35,"0",0.05,"N",4,10.77895628989
24,"RENT",8,"MEDICAL","A",6000,6.76,"0",0.16,"N",4,10.5186731916264
21,"RENT",5,"EDUCATION","B",1500,11.99,"0",0.03,"N",3,10.8589989975636
25,"RENT",3,"MEDICAL","D",5000,16.49,"1",0.03,"N",2,11.8078313825113
23,"RENT",1,"DEBTCONSOLIDATION","C",8000,12.73,"1",0.32,"N",4,10.1345992734995
25,"RENT",0,"MEDICAL","B",1500,11.89,"0",0.03,"N",3,10.8297286152635
26,"MORTGAGE",2,"EDUCATION","A",5000,8.49,"0",0.1,"N",4,10.77895628989
43,"RENT",0,"PERSONAL","C",11525,13.57,"1",0.38,"Y",17,10.3089526606443
26,"RENT",4,"VENTURE","B",12000,10.37,"0",0.16,"N",4,11.2252433925184
28,"RENT",3,"VENTURE","B",9900,10.95,"0",0.25,"N",6,10.5713169251118
25,"RENT",4,"DEBTCONSOLIDATION","C",15000,11.48,"1",0.33,"N",2,10.7144177687525
22,"MORTGAGE",6,"VENTURE","C",15000,13.23,"0",0.23,"Y",3,11.0666383623418
26,"MORTGAGE",9,"HOMEIMPROVEMENT","A",6500,7.14,"0",0.1,"N",2,11.1163209852943
27,"RENT",1,"EDUCATION","E",6300,16.45,"1",0.2,"N",6,10.3797217315325
27,"MORTGAGE",2,"EDUCATION","C",7200,13.79,"0",0.18,"N",7,10.5835494935474
24,"MORTGAGE",8,"DEBTCONSOLIDATION","B",7000,11.99,"0",0.05,"N",3,11.7752897294377
31,"RENT",3,"VENTURE","C",3000,13.98,"0",0.05,"N",8,11.0790608823404
23,"RENT",3,"DEBTCONSOLIDATION","A",10000,7.49,"1",0.33,"N",2,10.3089526606443
43,"MORTGAGE",3,"MEDICAL","B",18000,10.75,"0",0.17,"N",13,11.5957857380373
25,"RENT",2,"HOMEIMPROVEMENT","A",8750,7.74,"0",0.06,"N",4,11.9183905730784
23,"RENT",5,"PERSONAL","A",10000,8.49,"0",0.13,"N",2,11.289781913656
29,"RENT",2,"EDUCATION","D",6400,14.96,"1",0.2,"Y",5,10.3683530039257
24,"MORTGAGE",4,"PERSONAL","A",8000,5.99,"0",0.1,"N",3,11.2772031314492
31,"MORTGAGE",3,"MEDICAL","B",6000,10.99,"0",0.06,"N",7,11.5711943730942
21,"RENT",3,"DEBTCONSOLIDATION","A",6700,6.92,"1",0.31,"N",4,9.98044859367226
25,"RENT",1,"VENTURE","A",12000,8.07,"1",0.6,"N",4,9.90348755253613
29,"MORTGAGE",7,"VENTURE","B",9600,10.36,"0",0.21,"N",5,10.7276629955025
32,"MORTGAGE",11,"EDUCATION","B",12000,12.42,"0",0.16,"N",7,11.2054079646843
41,"RENT",1,"VENTURE","B",3200,12.18,"0",0.08,"N",16,10.6454248972655
22,"OWN",1,"PERSONAL","A",11100,9.63,"0",0.44,"N",3,10.1266311038503
24,"MORTGAGE",8,"HOMEIMPROVEMENT","A",8000,9.38,"0",0.15,"N",2,10.8731104987871
37,"RENT",9,"MEDICAL","B",6600,12.53,"0",0.07,"N",12,11.4023513822595
27,"OWN",4,"MEDICAL","B",10425,9.45,"0",0.17,"N",8,11.0020998412042
34,"RENT",2,"HOMEIMPROVEMENT","A",12000,8.9,"1",0.4,"N",8,10.3089526606443
24,"MORTGAGE",6,"MEDICAL","B",6000,10.65,"0",0.14,"N",3,10.6689553946757
30,"RENT",2,"MEDICAL","B",12000,10.65,"1",0.33,"N",9,10.5023240536248
22,"RENT",5,"EDUCATION","B",12000,10.75,"1",0.32,"N",3,10.5454466963266
24,"RENT",5,"VENTURE","B",14000,7.88,"0",0.15,"N",2,11.4616321705827
34,"RENT",2,"DEBTCONSOLIDATION","B",4325,10.75,"0",0.08,"N",5,10.8742664696944
23,"RENT",0,"DEBTCONSOLIDATION","E",4000,19.29,"1",0.09,"Y",3,10.7283206739214
23,"RENT",0,"MEDICAL","A",15000,7.88,"0",0.23,"N",3,11.0821425488778
23,"MORTGAGE",7,"MEDICAL","A",5000,8.59,"1",0.07,"N",3,10.9793428540816
34,"RENT",1,"MEDICAL","C",4000,13.61,"0",0.11,"Y",7,10.4912742174382
27,"MORTGAGE",0,"HOMEIMPROVEMENT","D",23200,13.85,"0",0.31,"N",9,11.2252433925184
37,"RENT",11,"PERSONAL","B",6000,10.74,"0",0.13,"N",16,10.7144177687525
27,"RENT",0,"PERSONAL","A",3500,9.32,"0",0.06,"N",7,11.0020998412042
23,"MORTGAGE",7,"PERSONAL","C",15000,13.47,"0",0.21,"Y",4,11.1561933765416
40,"MORTGAGE",6,"HOMEIMPROVEMENT","C",7000,14.65,"1",0.13,"N",14,10.8589989975636
26,"MORTGAGE",7,"EDUCATION","B",8400,10.99,"0",0.23,"N",4,10.5186731916264
24,"MORTGAGE",0,"HOMEIMPROVEMENT","B",7000,10.99,"0",0.05,"N",3,11.8844890214027
25,"MORTGAGE",9,"VENTURE","B",7500,11.86,"0",0.06,"N",3,11.7752589597336
25,"MORTGAGE",9,"PERSONAL","C",20000,13.23,"0",0.16,"Y",4,11.7117763237154
23,"MORTGAGE",5,"EDUCATION","B",18000,9.91,"0",0.45,"N",2,10.5966347330961
23,"MORTGAGE",4,"VENTURE","C",12000,13.11,"0",0.1,"N",2,11.6784399034478
22,"OTHER",3,"HOMEIMPROVEMENT","D",12000,8.9,"1",0.2,"Y",4,10.9852927228879
22,"MORTGAGE",6,"EDUCATION","A",9600,5.99,"0",0.27,"N",4,10.4733365167516
45,"MORTGAGE",0,"VENTURE","C",4000,13.49,"0",0.17,"N",13,10.0858091093301
25,"RENT",8,"DEBTCONSOLIDATION","D",5000,14.96,"1",0.06,"Y",4,11.289781913656
38,"MORTGAGE",0,"HOMEIMPROVEMENT","B",7750,12.53,"1",0.32,"N",14,10.080293928642
26,"MORTGAGE",10,"HOMEIMPROVEMENT","C",23750,12.99,"0",0.22,"Y",4,11.6082356447746
29,"OWN",13,"EDUCATION","A",11000,8.49,"0",0.07,"N",6,11.9703503120091
25,"RENT",9,"VENTURE","A",6775,7.9,"0",0.09,"N",4,11.2252433925184
22,"RENT",2,"VENTURE","C",10000,12.53,"0",0.3,"Y",4,10.4127118949351
22,"RENT",7,"MEDICAL","A",11200,6.62,"0",0.22,"N",4,10.8589989975636
22,"OWN",2,"PERSONAL","B",13000,8.88,"0",0.52,"N",4,10.126471091049
22,"RENT",3,"EDUCATION","B",5500,10.38,"0",0.12,"N",2,10.7144177687525
32,"RENT",17,"PERSONAL","D",4800,16.29,"1",0.17,"Y",7,10.2750511089686
34,"OWN",18,"EDUCATION","C",18000,12.68,"0",0.05,"Y",10,12.7188962719588
32,"RENT",2,"PERSONAL","C",7000,12.61,"0",0.09,"N",6,11.2252433925184
27,"MORTGAGE",3,"HOMEIMPROVEMENT","B",5700,11.12,"0",0.09,"N",6,11.0219024685004
23,"RENT",7,"DEBTCONSOLIDATION","A",5000,7.4,"0",0.1,"N",2,10.8197782844103
30,"MORTGAGE",14,"VENTURE","B",4000,9.63,"0",0.03,"N",6,11.7752897294377
30,"OWN",14,"HOMEIMPROVEMENT","B",15400,11.36,"0",0.15,"N",8,11.5617156291397
48,"RENT",2,"HOMEIMPROVEMENT","C",7000,13.61,"0",0.12,"Y",12,10.9681293216331
23,"RENT",7,"MEDICAL","D",6000,14.09,"1",0.15,"Y",3,10.5713169251118
43,"MORTGAGE",0,"EDUCATION","A",2725,10,"0",0.05,"N",12,10.9508065468167
33,"MORTGAGE",3,"HOMEIMPROVEMENT","B",35000,10.37,"0",0.09,"N",5,12.9239124386805
28,"RENT",0,"MEDICAL","C",2400,12.68,"1",0.2,"N",8,9.39266192877014
29,"OTHER",1,"PERSONAL","B",5000,11.14,"0",0.07,"N",6,11.1562505210315
29,"MORTGAGE",1,"PERSONAL","A",3600,8,"0",0.1,"N",9,10.4631033404715
32,"RENT",2,"HOMEIMPROVEMENT","B",12000,11.11,"1",0.24,"N",9,10.7995755770928
37,"RENT",8,"HOMEIMPROVEMENT","E",15000,14.5,"0",0.2,"N",11,11.2223592373386
27,"MORTGAGE",5,"PERSONAL","B",6775,10.59,"1",0.09,"N",5,11.2644641056717
28,"OWN",3,"PERSONAL","C",15000,8.9,"0",0.19,"N",10,11.2897194117028
26,"RENT",0,"MEDICAL","B",8000,9.63,"0",0.06,"N",3,11.7360690162844
27,"MORTGAGE",0,"HOMEIMPROVEMENT","D",22000,14.09,"0",0.34,"Y",6,11.0821425488778
48,"RENT",6,"HOMEIMPROVEMENT","B",6000,11.89,"0",0.09,"N",16,11.0974100210086
22,"OWN",6,"MEDICAL","B",5000,12.21,"0",0.21,"N",3,10.0858091093301
39,"RENT",4,"DEBTCONSOLIDATION","C",12000,14.22,"1",0.22,"Y",12,10.8967393255464
65,"MORTGAGE",27,"PERSONAL","B",25000,9.99,"0",0.27,"N",27,11.4403547721354
24,"RENT",6,"EDUCATION","A",12000,8.49,"0",0.22,"N",4,10.8967393255464
23,"MORTGAGE",7,"DEBTCONSOLIDATION","D",24250,14.59,"1",0.17,"Y",2,11.870599909242
26,"MORTGAGE",9,"VENTURE","A",8000,7.88,"0",0.15,"N",3,10.8780471925343
22,"RENT",6,"PERSONAL","B",4400,11.49,"1",0.23,"N",2,9.86266555801587
33,"RENT",17,"VENTURE","A",7000,8,"0",0.1,"N",10,11.1347058057523
26,"OWN",9,"HOMEIMPROVEMENT","B",10000,10.38,"0",0.03,"N",4,12.6115377536383
26,"MORTGAGE",1,"DEBTCONSOLIDATION","C",15000,12.73,"0",0.18,"N",3,11.3504065354725
25,"OWN",2,"HOMEIMPROVEMENT","B",20000,11.71,"0",0.4,"N",4,10.8197782844103
23,"MORTGAGE",7,"DEBTCONSOLIDATION","A",8000,8.32,"0",0.06,"N",3,11.8204101647182
23,"MORTGAGE",4,"EDUCATION","D",14000,17.58,"0",0.14,"Y",3,11.5129254649702
24,"RENT",0,"DEBTCONSOLIDATION","B",6800,10.99,"0",0.09,"N",3,11.2580332153414
21,"MORTGAGE",5,"DEBTCONSOLIDATION","D",1000,14.61,"1",0.03,"N",2,10.5074755967763
28,"MORTGAGE",5,"DEBTCONSOLIDATION","B",16000,12.69,"0",0.47,"N",7,10.4434835536019
25,"MORTGAGE",9,"PERSONAL","B",12000,11.11,"0",0.1,"N",3,11.7360690162844
24,"MORTGAGE",8,"VENTURE","A",2100,7.4,"0",0.02,"N",3,11.6351430976945
29,"RENT",6,"HOMEIMPROVEMENT","B",6500,10.74,"0",0.09,"N",9,11.2252433925184
23,"MORTGAGE",7,"PERSONAL","C",8000,14.35,"0",0.15,"N",4,10.9150157342971
38,"RENT",2,"MEDICAL","B",5000,12.42,"0",0.07,"N",11,11.1562505210315
22,"RENT",6,"EDUCATION","B",7000,9.62,"1",0.23,"N",4,10.3089526606443
31,"RENT",7,"EDUCATION","B",4500,9.99,"0",0.13,"N",10,10.4912742174382
23,"RENT",4,"EDUCATION","B",12000,12.69,"0",0.27,"N",4,10.7144177687525
24,"OWN",8,"EDUCATION","A",7500,8.49,"0",0.26,"N",2,10.268130666124
27,"MORTGAGE",5,"HOMEIMPROVEMENT","C",8400,12.73,"1",0.14,"N",9,11.0020998412042
27,"MORTGAGE",5,"VENTURE","A",6450,5.99,"0",0.05,"N",10,11.8564229665282
24,"MORTGAGE",5,"DEBTCONSOLIDATION","A",14000,7.51,"0",0.23,"N",2,11.0020998412042
36,"MORTGAGE",6,"PERSONAL","C",5350,15.27,"1",0.12,"N",12,10.7363966754712
25,"MORTGAGE",5,"EDUCATION","C",15000,13.49,"0",0.17,"Y",3,11.386681738396
23,"RENT",1,"VENTURE","B",4600,10.59,"0",0.12,"N",3,10.5966347330961
76,"RENT",23,"MEDICAL","A",15000,8.94,"0",0.2,"N",25,11.2252433925184
29,"RENT",0,"EDUCATION","B",12500,8.88,"0",0.18,"N",7,11.156307662256
38,"RENT",2,"HOMEIMPROVEMENT","C",6000,13.79,"0",0.12,"Y",11,10.8198582812105
24,"OWN",5,"VENTURE","B",7500,9.99,"0",0.28,"N",2,10.2097950891111
36,"RENT",0,"PERSONAL","B",9450,10.37,"1",0.41,"N",13,10.0434233928336
28,"MORTGAGE",1,"PERSONAL","A",4775,7.49,"1",0.09,"N",6,10.8395809117065
35,"RENT",2,"DEBTCONSOLIDATION","D",6000,16.29,"1",0.23,"Y",8,10.1811192891344
25,"RENT",9,"PERSONAL","E",18000,16.45,"0",0.26,"Y",3,11.1591035900139
21,"RENT",5,"DEBTCONSOLIDATION","C",6500,13.98,"0",0.12,"N",4,10.922407072295
35,"RENT",0,"EDUCATION","A",6475,5.42,"0",0.22,"N",7,10.3089526606443
30,"RENT",3,"HOMEIMPROVEMENT","A",10000,6.03,"0",0.1,"N",8,11.5327280922664
22,"MORTGAGE",3,"EDUCATION","A",5250,12.68,"0",0.15,"N",4,10.4912742174382
22,"RENT",2,"EDUCATION","C",6700,13.47,"0",0.09,"Y",4,11.1872507250084
33,"RENT",3,"HOMEIMPROVEMENT","B",15000,10.62,"1",0.22,"N",7,11.1418617835794
25,"RENT",2,"VENTURE","B",8500,11.89,"0",0.13,"N",4,11.0665758603886
29,"MORTGAGE",0,"PERSONAL","A",6300,6.62,"0",0.13,"N",10,10.8197782844103
21,"RENT",1,"EDUCATION","C",1000,13.98,"0",0.08,"N",2,9.39266192877014
23,"OWN",2,"VENTURE","C",6000,12.68,"0",0.28,"N",4,9.98044859367226
52,"OWN",0,"PERSONAL","A",9600,8.49,"0",0.18,"N",19,10.8589989975636
30,"RENT",3,"EDUCATION","C",9925,12.09,"0",0.11,"Y",7,11.4457167152768
28,"RENT",1,"MEDICAL","B",4800,10.99,"1",0.32,"N",8,9.61580548008435
26,"RENT",2,"HOMEIMPROVEMENT","A",12000,7.88,"0",0.11,"N",2,11.6082356447746
25,"RENT",4,"VENTURE","B",8200,12.21,"0",0.24,"N",4,10.4341158035983
27,"RENT",2,"PERSONAL","B",14000,10.65,"0",0.25,"N",10,10.9331069697173
35,"MORTGAGE",9,"VENTURE","C",15000,13.16,"0",0.48,"Y",9,10.3417424834673
36,"MORTGAGE",6,"DEBTCONSOLIDATION","B",6250,10.62,"0",0.15,"N",17,10.6213273456864
22,"OWN",3,"VENTURE","C",10000,9.88,"0",0.41,"Y",2,10.1107049533001
24,"MORTGAGE",8,"EDUCATION","B",20000,11.11,"0",0.24,"N",4,11.3504065354725
25,"RENT",2,"VENTURE","A",4000,7.29,"0",0.2,"N",3,9.90348755253613
25,"MORTGAGE",0,"VENTURE","B",17000,11.89,"0",0.38,"N",2,10.7144177687525
28,"RENT",8,"EDUCATION","B",8000,11.71,"0",0.09,"N",6,11.3504065354725
31,"RENT",3,"VENTURE","A",8650,8.49,"0",0.14,"N",8,11.0134023927084
24,"MORTGAGE",7,"MEDICAL","A",3500,7.88,"0",0.07,"N",3,10.7995755770928
40,"RENT",1,"VENTURE","B",12000,12.53,"0",0.23,"N",15,10.8493370866518
60,"RENT",1,"VENTURE","B",20000,10,"1",0.44,"N",26,10.7276629955025
30,"RENT",0,"MEDICAL","A",7250,8,"1",0.35,"N",10,9.94270826568941
25,"MORTGAGE",9,"DEBTCONSOLIDATION","A",18000,11.14,"0",0.16,"N",2,11.6082356447746
29,"MORTGAGE",4,"DEBTCONSOLIDATION","D",7775,14.96,"1",0.06,"Y",5,11.8204101647182
27,"MORTGAGE",2,"MEDICAL","A",5500,5.42,"0",0.04,"N",6,11.8912660056817
25,"RENT",0,"DEBTCONSOLIDATION","A",1000,7.29,"0",0.03,"N",4,10.4042628404486
35,"MORTGAGE",2,"EDUCATION","E",20000,16.7,"1",0.28,"Y",9,11.1844213979982
35,"MORTGAGE",19,"DEBTCONSOLIDATION","D",25000,14.62,"1",0.17,"Y",10,11.9049675527463
24,"RENT",1,"EDUCATION","B",12000,10.99,"0",0.2,"N",4,11.0020998412042
21,"RENT",4,"EDUCATION","A",12500,8.94,"0",0.3,"N",2,10.6454248972655
49,"MORTGAGE",12,"DEBTCONSOLIDATION","A",8000,6.03,"0",0.1,"N",17,11.2610737495193
23,"MORTGAGE",5,"VENTURE","B",14400,12.18,"0",0.12,"N",2,11.7352366699803
32,"MORTGAGE",15,"EDUCATION","A",15000,5.99,"0",0.16,"N",7,11.4637352207795
23,"OWN",7,"EDUCATION","A",5000,7.49,"0",0.21,"N",2,10.0858091093301
24,"RENT",8,"HOMEIMPROVEMENT","B",19000,10.62,"0",0.26,"N",3,11.1982147201305
22,"RENT",5,"VENTURE","E",3200,17.93,"1",0.21,"N",4,9.65502619323763
28,"RENT",6,"MEDICAL","A",15000,6.54,"0",0.21,"N",6,11.1844213979982
23,"RENT",5,"PERSONAL","C",8000,13.79,"0",0.11,"N",3,11.2252433925184
